0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
30151,122310.2,158663.625,163927.425,162312.425,145422.7,131114.2,122867.975,117780.025,111088.15,99975.45,91792.075,76951.75,66486.95,56883.225,44070.45,33869.425,20644.525,16496.3,1995
29974,122240,158156.125,162255.125,161680.125,146265.5,131515,123561.875,119178.125,112180.75,101609.25,94802.375,79094.75,68126.75,57746.125,44784.25,34317.125,21076.625,17037.5,1996
29798,122168.8,157648.625,160582.825,161047.825,147108.3,131915.8,124255.775,120576.225,113273.35,103243.05,97812.675,81237.75,69766.55,58609.025,45498.05,34764.825,21508.725,17578.7,1997
29621,122098.6,157141.125,158910.525,160415.525,147951.1,132316.6,124949.675,121974.325,114365.95,104876.85,100822.975,83380.75,71406.35,59471.925,46211.85,35212.525,21940.825,18119.9,1998
29445,122027.4,156633.625,157238.225,159783.225,148793.9,132717.4,125643.575,123372.425,115458.55,106510.65,103833.275,85523.75,73046.15,60334.825,46925.65,35660.225,22372.925,18661.1,1999
29157,121227.15,155427.375,155516.625,158947.6,148954.775,132657,126002.6,124210,116244.575,107929.35,106203.725,87509.275,74921.35,61461.9,47817.75,36186.725,22819.125,19172.95,2000
28535,118237.75,152124.875,153647.125,157502,147069.875,131213,125357,123366,116110.875,108702.75,106654.625,89022.375,77502.75,63381.5,49244.75,36949.625,23307.625,19596.75,2001
27914,115247.35,148822.375,151777.625,156056.4,145184.975,129769,124711.4,122522,115977.175,109476.15,107105.525,90535.475,80084.15,65301.1,50671.75,37712.525,23796.125,20020.55,2002
27293,112256.95,145519.875,149908.125,154610.8,143300.075,128325,124065.8,121678,115843.475,110249.55,107556.425,92048.575,82665.55,67220.7,52098.75,38475.425,24284.625,20444.35,2003
26671,109267.55,142217.375,148038.625,153165.2,141415.175,126881,123420.2,120834,115709.775,111022.95,108007.325,93561.675,85246.95,69140.3,53525.75,39238.325,24773.125,20868.15,2004
26050,106277.15,138914.875,146169.125,151719.6,139530.275,125437,122774.6,119990,115576.075,111796.35,108458.225,95074.775,87828.35,71059.9,54952.75,40001.225,25261.625,21291.95,2005
25429,103286.75,135612.375,144299.625,150274,137645.375,123993,122129,119146,115442.375,112569.75,108909.125,96587.875,90409.75,72979.5,56379.75,40764.125,25750.125,21715.75,2006
