0,1,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,year
28595,116705.125,150623.9,154504.75,156040.45,150242.6,139331.325,136221.275,136479.275,130708.55,119114.55,113391.775,94464.225,80976.65,69742.15,55674.425,44117.775,28482.725,25991.025,1997
28382,116488.625,150000.3,152799.75,155344.65,150796.2,139025.025,136381.175,137915.175,132100.35,121394.35,117185.675,97114.325,82908.05,71035.55,56959.725,45195.675,29290.825,26953.925,1998
28169,116272.125,149376.7,151094.75,154648.85,151349.8,138718.725,136541.075,139351.075,133492.15,123674.15,120979.575,99764.425,84839.45,72328.95,58245.025,46273.575,30098.925,27916.825,1999
27863,115392.6,148105.675,149352.65,153758.975,151227.7,138166.3,136456.1,140049.525,134355.525,125562.3,123959.9,102241.825,87080.475,73847.35,59591.775,47332.825,30922.825,28905.3,2000
27277,112525,144892.375,147499.25,152286.875,149078.5,136875.5,135636.5,138535.625,133633.625,126275.5,124499.5,104201.125,90250.375,76040.75,61122.875,48336.125,31794.125,29970.5,2001
26692,109656.4,141679.075,145645.85,150814.775,146929.3,135584.7,134816.9,137021.725,132911.725,126988.7,125039.1,106160.425,93420.275,78234.15,62653.975,49339.425,32665.425,31035.7,2002
26106,106788.8,138465.775,143792.45,149342.675,144780.1,134293.9,133997.3,135507.825,132189.825,127701.9,125578.7,108119.725,96590.175,80427.55,64185.075,50342.725,33536.725,32100.9,2003
25520,103921.2,135252.475,141939.05,147870.575,142630.9,133003.1,133177.7,133993.925,131467.925,128415.1,126118.3,110079.025,99760.075,82620.95,65716.175,51346.025,34408.025,33166.1,2004
24934,101053.6,132039.175,140085.65,146398.475,140481.7,131712.3,132358.1,132480.025,130746.025,129128.3,126657.9,112038.325,102929.975,84814.35,67247.275,52349.325,35279.325,34231.3,2005
24349,98185,128825.875,138232.25,144926.375,138332.5,130421.5,131538.5,130966.125,130024.125,129841.5,127197.5,113997.625,106099.875,87007.75,68778.375,53352.625,36150.625,35296.5,2006
23763,95317.4,125612.575,136378.85,143454.275,136183.3,129130.7,130718.9,129452.225,129302.225,130554.7,127737.1,115956.925,109269.775,89201.15,70309.475,54355.925,37021.925,36361.7,2007
23177,92449.8,122399.275,134525.45,141982.175,134034.1,127839.9,129899.3,127938.325,128580.325,131267.9,128276.7,117916.225,112439.675,91394.55,71840.575,55359.225,37893.225,37426.9,2008
22592,89581.2,119185.975,132672.05,140510.075,131884.9,126549.1,129079.7,126424.425,127858.425,131981.1,128816.3,119875.525,115609.575,93587.95,73371.675,56362.525,38764.525,38492.1,2009
21827,86418.25,115782.825,130269.875,138392.7,129750.525,125253.5,127782.625,124659.925,126834.25,131934.6,128868.1,121382.775,117994.65,95567.85,75216.625,57660.325,39833.075,39882.975,2010
20525,82369.25,111810.125,126221.375,134339.5,127660.625,123943.5,125053.125,122143.625,124903.25,129609,127456.5,121533.875,118025.25,96907.25,78003.125,59841.625,41493.375,42250.875,2011
19224,78319.25,107837.425,122172.875,130286.3,125570.725,122633.5,122323.625,119627.325,122972.25,127283.4,126044.9,121684.975,118055.85,98246.65,80789.625,62022.925,43153.675,44618.775,2012
17922,74270.25,103864.725,118124.375,126233.1,123480.825,121323.5,119594.125,117111.025,121041.25,124957.8,124633.3,121836.075,118086.45,99586.05,83576.125,64204.225,44813.975,46986.675,2013
16621,70220.25,99892.025,114075.875,122179.9,121390.925,120013.5,116864.625,114594.725,119110.25,122632.2,123221.7,121987.175,118117.05,100925.45,86362.625,66385.525,46474.275,49354.575,2014
