age,year,central,lower,upper,type,sex
60,1960,0.0194320465416232,,,historic,male
60,1961,0.0189900875017394,,,historic,male
60,1962,0.0198106943048986,,,historic,male
60,1963,0.019751748821058,,,historic,male
60,1964,0.0183444973122666,,,historic,male
60,1965,0.0190768889602811,,,historic,male
60,1966,0.0180560811973164,,,historic,male
60,1967,0.0182186531800619,,,historic,male
60,1968,0.0207520147178877,,,historic,male
60,1969,0.0188168970208255,,,historic,male
60,1970,0.0203068261237177,,,historic,male
60,1971,0.0198478017128271,,,historic,male
60,1972,0.0206450771044697,,,historic,male
60,1973,0.0225447821354235,,,historic,male
60,1974,0.0207528936035663,,,historic,male
60,1975,0.0203676191886935,,,historic,male
60,1976,0.0207449416881649,,,historic,male
60,1977,0.0187683455880818,,,historic,male
60,1978,0.0206149302814511,,,historic,male
60,1979,0.0198823892538893,,,historic,male
60,1980,0.0189681913859028,,,historic,male
60,1981,0.0197688940622992,,,historic,male
60,1982,0.019686498725591,,,historic,male
60,1983,0.0199082803821824,,,historic,male
60,1984,0.0197331464269276,,,historic,male
60,1985,0.0191218198608846,,,historic,male
60,1986,0.0200673898117663,,,historic,male
60,1987,0.0206663973772463,,,historic,male
60,1988,0.019236365740015,,,historic,male
60,1989,0.019429591494583,,,historic,male
60,1990,0.0194379798912125,,,historic,male
60,1991,0.0184555568997668,,,historic,male
60,1992,0.0183050974092684,,,historic,male
60,1993,0.0188427453452803,,,historic,male
60,1994,0.0172097000407882,,,historic,male
60,1995,0.0188006819383353,,,historic,male
60,1996,0.0183481525245223,,,historic,male
60,1997,0.0172432204258344,,,historic,male
60,1998,0.0165671540416224,,,historic,male
60,1999,0.0171809191860214,,,historic,male
60,2000,0.0154161664198523,,,historic,male
60,2001,0.0156381547751531,,,historic,male
60,2002,0.0146595799543355,,,historic,male
60,2003,0.0144437434941157,,,historic,male
60,2004,0.0144521299589018,,,historic,male
60,2005,0.0148357563360805,,,historic,male
60,2006,0.0141577650640556,,,historic,male
60,2007,0.0145712790948386,,,historic,male
